"지점","지점명","일시","기온(°C)","풍속(m/s)","풍향(16방위)","습도(%)","전운량(10분위)","dangjin"
"129","서산","2019-07-28 01:00","26.4","2.3","160","97","10","0"
"129","서산","2019-07-28 02:00","26.4","1.7","180","97","10","0"
"129","서산","2019-07-28 03:00","26.2","1","180","97","10","0"
"129","서산","2019-07-28 04:00","26.6","3","180","96","9","0"
"129","서산","2019-07-28 05:00","26.6","2.9","160","96","10","0"
"129","서산","2019-07-28 06:00","25.4","3.8","200","97","10","0"
"129","서산","2019-07-28 07:00","25","3.8","200","97","9","0"
"129","서산","2019-07-28 08:00","24.7","3.3","200","97","9","0"
"129","서산","2019-07-28 09:00","24.8","4","200","97","10","0"
"129","서산","2019-07-28 10:00","24.7","2.7","180","97","9","0"
"129","서산","2019-07-28 11:00","24.7","3","180","97","10","0"
"129","서산","2019-07-28 12:00","25.9","3.8","180","97","10","0"
"129","서산","2019-07-28 13:00","26.5","4.3","180","95","10","4"
"129","서산","2019-07-28 14:00","25.8","3.7","200","97","10","42"
"129","서산","2019-07-28 15:00","26.6","5.2","180","96","9","15"
"129","서산","2019-07-28 16:00","26.6","6.7","200","93","8","78"
"129","서산","2019-07-28 17:00","24.9","4","200","97","10","130"
"129","서산","2019-07-28 18:00","25.4","6.5","160","97","10","213"
"129","서산","2019-07-28 19:00","25.5","3.7","200","97","10","227"
"129","서산","2019-07-28 20:00","25.5","3.6","200","97","7","31"
"129","서산","2019-07-28 21:00","25.6","2.8","230","97","6","58"
"129","서산","2019-07-28 22:00","26.1","3.5","180","94","10","40"
"129","서산","2019-07-28 23:00","25.6","3.1","180","95","8","70"
"129","서산","2019-07-29 00:00","25.4","3.3","180","96","7","38"
"129","서산","2019-07-29 01:00","25.5","3.4","180","96","10","0"
"129","서산","2019-07-29 02:00","25.3","3.5","180","93","9","0"
"129","서산","2019-07-29 03:00","25.1","3","200","94","10","0"
"129","서산","2019-07-29 04:00","25.2","2.3","180","92","10","0"
"129","서산","2019-07-29 05:00","25","2.3","180","92","10","0"
"129","서산","2019-07-29 06:00","24.8","2.2","160","94","5","0"
"129","서산","2019-07-29 07:00","25.2","2.6","180","91","4","0"
"129","서산","2019-07-29 08:00","25.9","4.1","180","88","5","0"
"129","서산","2019-07-29 09:00","27.2","4.6","180","84","6","0"
"129","서산","2019-07-29 10:00","27.9","6.6","180","78","7","0"
"129","서산","2019-07-29 11:00","28.4","4.9","180","77","7","0"
"129","서산","2019-07-29 12:00","28.9","5.9","180","75","7","0"
"129","서산","2019-07-29 13:00","29.1","7","200","75","7","71"
"129","서산","2019-07-29 14:00","28.5","5.4","180","79","8","152"
"129","서산","2019-07-29 15:00","28.4","6.1","180","80","8","188"
"129","서산","2019-07-29 16:00","28.7","5.6","200","79","7","137"
"129","서산","2019-07-29 17:00","28.4","5.4","180","80","6","191"
"129","서산","2019-07-29 18:00","27.5","4.7","200","84","0","287"
"129","서산","2019-07-29 19:00","27.1","4","180","86","1","368"
"129","서산","2019-07-29 20:00","26.6","3.8","180","90","1","339"
"129","서산","2019-07-29 21:00","26.1","3.1","200","92","0","305"
"129","서산","2019-07-29 22:00","25.7","3.1","200","97","3","304"
"129","서산","2019-07-29 23:00","25.9","3.1","200","95","3","102"
"129","서산","2019-07-30 00:00","26","4.2","200","94","2","51"
"129","서산","2019-07-30 01:00","25.9","4","200","93","1","0"
"129","서산","2019-07-30 02:00","25.9","4.4","200","94","1","0"
"129","서산","2019-07-30 03:00","25.9","4.2","200","93","8","0"
"129","서산","2019-07-30 04:00","25.8","4.5","180","94","7","0"
"129","서산","2019-07-30 05:00","25.9","4.3","180","94","6","0"
"129","서산","2019-07-30 06:00","25.8","4.9","180","95","5","0"
"129","서산","2019-07-30 07:00","26.1","4.5","180","95","5","0"
"129","서산","2019-07-30 08:00","26.4","4.8","200","93","5","0"
"129","서산","2019-07-30 09:00","27.5","5.6","180","87","3","0"
"129","서산","2019-07-30 10:00","28.4","6.3","180","83","8","0"
"129","서산","2019-07-30 11:00","28.2","6","180","86","7","0"
"129","서산","2019-07-30 12:00","28.6","6.4","180","83","7","0"
"129","서산","2019-07-30 13:00","28.3","6.1","200","85","8","40"
"129","서산","2019-07-30 14:00","28.2","6","180","85","7","161"
"129","서산","2019-07-30 15:00","28.4","5.4","200","86","7","248"
"129","서산","2019-07-30 16:00","27.3","4.9","180","91","8","367"
"129","서산","2019-07-30 17:00","27.4","4.8","200","91","7","488"
"129","서산","2019-07-30 18:00","27.3","3.6","180","91","2","495"
"129","서산","2019-07-30 19:00","26.9","4","180","92","2","469"
"129","서산","2019-07-30 20:00","26.4","3.8","180","95","2","322"
"129","서산","2019-07-30 21:00","26.6","4.3","200","95","1","66"
"129","서산","2019-07-30 22:00","26.4","3.5","200","96","1","255"
"129","서산","2019-07-30 23:00","26.6","4.1","180","94","4","127"
"129","서산","2019-07-31 00:00","26.5","3.4","200","95","5","26"
"129","서산","2019-07-31 01:00","26.5","4.6","200","94","8","0"
"129","서산","2019-07-31 02:00","26.2","4.4","200","97","6","0"
"129","서산","2019-07-31 03:00","25.9","4.2","200","97","7","0"
"129","서산","2019-07-31 04:00","25.9","3.3","180","97","5","0"
"129","서산","2019-07-31 05:00","25.9","4.5","200","97","4","0"
"129","서산","2019-07-31 06:00","26","4.1","180","97","2","0"
"129","서산","2019-07-31 07:00","26","4.8","180","97","5","0"
"129","서산","2019-07-31 08:00","26.3","4.3","200","96","9","0"
"129","서산","2019-07-31 09:00","26.3","4.6","200","97","10","0"
"129","서산","2019-07-31 10:00","25.3","2.4","250","97","10","0"
"129","서산","2019-07-31 11:00","24.6","1","230","97","10","0"
"129","서산","2019-07-31 12:00","25.8","2.7","200","97","9","2"
"129","서산","2019-07-31 13:00","26.3","3.5","180","97","9","0"
"129","서산","2019-07-31 14:00","26.6","3.9","180","97","8","0"
"129","서산","2019-07-31 15:00","27","3.5","180","97","8","3"
"129","서산","2019-07-31 16:00","27.1","4.1","200","96","8","105"
"129","서산","2019-07-31 17:00","27.1","4.4","200","95","9","173"
"129","서산","2019-07-31 18:00","26.7","4.2","200","97","9","110"
"129","서산","2019-07-31 19:00","26.2","3.4","200","97","9","99"
"129","서산","2019-07-31 20:00","26","3.1","200","97","10","179"
"129","서산","2019-07-31 21:00","26","2.3","180","97","10","223"
"129","서산","2019-07-31 22:00","25.9","1.8","180","97","10","169"
"129","서산","2019-07-31 23:00","25.7","2.2","180","97","10","70"
"129","서산","2019-08-01 00:00","25.6","2.2","180","97","10","2"
"129","서산","2019-08-01 01:00","25.4","1.8","180","97","9","0"
"129","서산","2019-08-01 02:00","25.4","2.2","200","97","8","0"
"129","서산","2019-08-01 03:00","25.3","3.1","200","97","9","0"
"129","서산","2019-08-01 04:00","25.1","2.8","230","97","9","0"
"129","서산","2019-08-01 05:00","25.1","2.3","180","97","10","0"
"129","서산","2019-08-01 06:00","25.1","1.9","180","97","9","0"
"129","서산","2019-08-01 07:00","25.3","2.2","180","97","8","0"
"129","서산","2019-08-01 08:00","25.8","3.4","200","97","6","0"
"129","서산","2019-08-01 09:00","27.1","3.5","180","91","8","0"
"129","서산","2019-08-01 10:00","27.5","3.1","200","90","8","0"
"129","서산","2019-08-01 11:00","28.7","3.6","200","85","9","0"
"129","서산","2019-08-01 12:00","29","4.2","200","81","8","3"
"129","서산","2019-08-01 13:00","29.8","3.6","200","78","","85"
"129","서산","2019-08-01 14:00","30.1","3.6","200","76","6","157"
"129","서산","2019-08-01 15:00","30.6","3.9","200","73","7","252"
"129","서산","2019-08-01 16:00","30.1","3.6","200","73","5","271"
"129","서산","2019-08-01 17:00","30.1","3.1","250","76","7","342"
"129","서산","2019-08-01 18:00","28.4","2.8","250","82","5","634"
"129","서산","2019-08-01 19:00","27.4","2.3","230","89","2","701"
"129","서산","2019-08-01 20:00","26.4","2","230","97","1","630"
"129","서산","2019-08-01 21:00","26.1","1.1","200","97","2","559"
"129","서산","2019-08-01 22:00","26.2","0.9","200","97","2","410"
"129","서산","2019-08-01 23:00","25.7","1.1","200","97","2","183"
"129","서산","2019-08-02 00:00","","","","","2","79"
"129","서산","2019-08-02 01:00","","","","","0","0"
"129","서산","2019-08-02 02:00","","","","","4","0"
"129","서산","2019-08-02 03:00","","","","","2","0"
"129","서산","2019-08-02 04:00","","","","","2","0"
"129","서산","2019-08-02 05:00","","","","","2","0"
"129","서산","2019-08-02 06:00","","","","","2","0"
"129","서산","2019-08-02 07:00","","","","","2","0"
"129","서산","2019-08-02 08:00","27.3","0.9","20","88","1","0"
"129","서산","2019-08-02 09:00","29.2","1.4","110","73","4","0"
"129","서산","2019-08-02 10:00","29.9","1.4","90","67","1","0"
"129","서산","2019-08-02 11:00","31","1.6","160","61","5","0"
"129","서산","2019-08-02 12:00","30.5","1.5","340","59","5","8"
"129","서산","2019-08-02 13:00","31.1","1.4","340","61","7","90"
"129","서산","2019-08-02 14:00","31.3","2.4","340","68","6","219"
"129","서산","2019-08-02 15:00","32","2.9","340","65","6","409"
"129","서산","2019-08-02 16:00","30.8","2.5","340","66","2","552"
"129","서산","2019-08-02 17:00","30.6","2.3","340","66","0","631"
"129","서산","2019-08-02 18:00","29.1","3.3","320","70","1","627"
"129","서산","2019-08-02 19:00","28.3","1.9","320","73","1","689"
"129","서산","2019-08-02 20:00","26.8","2","320","82","2","659"
"129","서산","2019-08-02 21:00","25.9","1","20","87","2","581"
"129","서산","2019-08-02 22:00","25.6","0.8","50","87","6","447"
"129","서산","2019-08-02 23:00","25","1","70","91","1","287"
"129","서산","2019-08-03 00:00","24.6","0.7","50","95","2","98"
"129","서산","2019-08-03 01:00","24.5","0.6","20","97","0","0"
"129","서산","2019-08-03 02:00","24.3","0.3","0","96","4","0"
"129","서산","2019-08-03 03:00","24.2","0.9","70","97","1","0"
"129","서산","2019-08-03 04:00","24","0.4","0","97","1","0"
"129","서산","2019-08-03 05:00","23.4","0","0","97","2","0"
"129","서산","2019-08-03 06:00","23.8","0.8","50","97","4","0"
"129","서산","2019-08-03 07:00","24.4","0.1","0","95","3","0"
"129","서산","2019-08-03 08:00","25.9","1.2","20","86","7","0"
"129","서산","2019-08-03 09:00","28.1","0.8","50","77","8","0"
"129","서산","2019-08-03 10:00","30.6","1.4","20","70","3","0"
"129","서산","2019-08-03 11:00","31.6","0.5","250","64","3","0"
"129","서산","2019-08-03 12:00","33.1","1","90","61","6","0"
"129","서산","2019-08-03 13:00","33.9","1.6","270","61","4","51"
"129","서산","2019-08-03 14:00","32.8","2.3","290","70","6","199"
"129","서산","2019-08-03 15:00","31.9","3.9","320","63","8","381"
"129","서산","2019-08-03 16:00","28","1.3","140","87","9","504"
"129","서산","2019-08-03 17:00","31.6","2.4","320","66","3","624"
"129","서산","2019-08-03 18:00","30.7","2","340","65","4","670"
"129","서산","2019-08-03 19:00","28.8","2.3","360","70","3","670"
"129","서산","2019-08-03 20:00","27.1","1.3","50","77","6","633"
"129","서산","2019-08-03 21:00","26.3","1.2","360","86","5","563"
"129","서산","2019-08-03 22:00","25.7","1.1","50","88","6","366"
"129","서산","2019-08-03 23:00","25.4","1.1","90","88","6","269"
"129","서산","2019-08-04 00:00","24.9","1.1","70","90","7","91"
"129","서산","2019-08-04 01:00","25.1","0.7","50","87","9","0"
"129","서산","2019-08-04 02:00","25.1","0.8","50","87","9","0"
"129","서산","2019-08-04 03:00","25.2","1","50","80","4","0"
"129","서산","2019-08-04 04:00","24.7","0.4","0","86","6","0"
"129","서산","2019-08-04 05:00","24","0.1","0","95","5","0"
"129","서산","2019-08-04 06:00","23.9","0","0","96","4","0"
"129","서산","2019-08-04 07:00","25","0.4","0","94","5","0"
"129","서산","2019-08-04 08:00","26.9","0.3","0","86","8","0"
"129","서산","2019-08-04 09:00","28.6","1.7","200","81","7","0"
"129","서산","2019-08-04 10:00","29.4","1.2","200","74","6","0"
"129","서산","2019-08-04 11:00","30.5","1.6","230","68","7","0"
"129","서산","2019-08-04 12:00","31.3","1.9","230","65","7","10"
"129","서산","2019-08-04 13:00","31.9","2.3","230","62","8","71"
"129","서산","2019-08-04 14:00","30.7","3.2","230","65","9","208"
"129","서산","2019-08-04 15:00","31.4","1.9","230","61","10","323"
"129","서산","2019-08-04 16:00","30.2","1.7","20","70","9","486"
"129","서산","2019-08-04 17:00","30.1","1.9","20","67","9","592"
"129","서산","2019-08-04 18:00","29.9","1.8","340","61","7","600"
"129","서산","2019-08-04 19:00","28.2","1.2","20","70","2","460"
"129","서산","2019-08-04 20:00","26.9","1.2","70","74","2","508"
"129","서산","2019-08-04 21:00","26","1.2","70","82","2","456"
"129","서산","2019-08-04 22:00","25.8","1","50","85","4","166"
"129","서산","2019-08-04 23:00","24.6","0.8","90","95","3","141"
"129","서산","2019-08-05 00:00","24.7","0.8","70","93","5","73"
"129","서산","2019-08-05 01:00","24.2","0.1","0","95","3","0"
"129","서산","2019-08-05 02:00","24.6","0.8","50","89","4","0"
"129","서산","2019-08-05 03:00","24.3","0.9","50","90","3","0"
"129","서산","2019-08-05 04:00","23.8","0.2","0","94","5","0"
"129","서산","2019-08-05 05:00","23.5","0.7","90","95","1","0"
"129","서산","2019-08-05 06:00","24","0.8","70","93","4","0"
"129","서산","2019-08-05 07:00","24.6","0.4","0","92","5","0"
"129","서산","2019-08-05 08:00","26.2","0.8","50","85","7","0"
"129","서산","2019-08-05 09:00","27.8","1.2","20","81","7","0"
"129","서산","2019-08-05 10:00","30.5","1.8","50","73","4","0"
"129","서산","2019-08-05 11:00","31.8","1.7","50","67","2","0"
"129","서산","2019-08-05 12:00","33.1","1.4","360","60","5","6"
"129","서산","2019-08-05 13:00","33.8","1.2","50","59","6","78"
"129","서산","2019-08-05 14:00","33.7","2.4","360","63","5","179"
"129","서산","2019-08-05 15:00","34.1","2.6","360","60","5","326"
"129","서산","2019-08-05 16:00","32.2","2.4","340","62","6","509"
"129","서산","2019-08-05 17:00","30.9","3.3","290","68","6","595"
"129","서산","2019-08-05 18:00","30.7","1.6","360","66","5","639"
"129","서산","2019-08-05 19:00","30.1","1.5","20","69","8","651"
"129","서산","2019-08-05 20:00","28.7","1","50","75","9","630"
"129","서산","2019-08-05 21:00","27.6","1.4","50","78","8","547"
"129","서산","2019-08-05 22:00","27.1","1.5","50","78","3","283"
"129","서산","2019-08-05 23:00","27.1","2","70","76","2","39"
"129","서산","2019-08-06 00:00","26.5","0.7","20","84","2","52"
"129","서산","2019-08-06 01:00","26.2","1.1","50","85","2","0"
"129","서산","2019-08-06 02:00","26.2","0.7","50","88","6","0"
"129","서산","2019-08-06 03:00","26.1","1.1","20","89","8","0"
"129","서산","2019-08-06 04:00","25.3","0.3","0","96","8","0"
"129","서산","2019-08-06 05:00","25","0.1","0","97","7","0"
"129","서산","2019-08-06 06:00","25.1","0.1","0","97","3","0"
"129","서산","2019-08-06 07:00","26.3","0.1","0","85","2","0"
"129","서산","2019-08-06 08:00","30","1.7","90","54","3","0"
"129","서산","2019-08-06 09:00","31.1","1.9","70","49","2","0"
"129","서산","2019-08-06 10:00","31.9","2","70","50","4","0"
"129","서산","2019-08-06 11:00","32.3","2.1","90","49","7","0"
"129","서산","2019-08-06 12:00","32.8","2.6","70","49","7","2"
"129","서산","2019-08-06 13:00","33.8","2.8","90","51","7","61"
"129","서산","2019-08-06 14:00","34","2.4","90","47","8","202"
"129","서산","2019-08-06 15:00","34","2.3","70","47","8","386"
"129","서산","2019-08-06 16:00","34.1","2.9","90","46","8","524"
"129","서산","2019-08-06 17:00","33.8","2.4","70","50","8","551"
"129","서산","2019-08-06 18:00","32.3","1.9","360","62","8","617"
"129","서산","2019-08-06 19:00","30.9","1.6","360","68","8","610"
"129","서산","2019-08-06 20:00","29.9","1.1","20","65","7","469"
"129","서산","2019-08-06 21:00","29","1.3","50","69","10","480"
"129","서산","2019-08-06 22:00","28.2","0.3","0","79","10","341"
"129","서산","2019-08-06 23:00","28.3","1.7","50","76","10","251"
"129","서산","2019-08-07 00:00","27.5","0.4","0","78","10","101"
"129","서산","2019-08-07 01:00","27","0.8","20","81","10","0"
"129","서산","2019-08-07 02:00","26.8","1.2","20","80","10","0"
"129","서산","2019-08-07 03:00","26.9","0.9","50","77","10","0"
"129","서산","2019-08-07 04:00","26.6","1.9","50","74","10","0"
"129","서산","2019-08-07 05:00","26","1","70","78","10","0"
"129","서산","2019-08-07 06:00","25.1","0.4","0","86","10","0"
"129","서산","2019-08-07 07:00","25.7","0.3","0","86","8","0"
"129","서산","2019-08-07 08:00","26.9","1","180","81","8","0"
"129","서산","2019-08-07 09:00","29.3","1.6","250","70","7","0"
"129","서산","2019-08-07 10:00","29.9","2.9","180","66","6","0"
"129","서산","2019-08-07 11:00","29.9","3.5","180","72","7","0"
"129","서산","2019-08-07 12:00","30.9","3.4","200","71","5","0"
"129","서산","2019-08-07 13:00","30.7","3.9","230","74","8","61"
"129","서산","2019-08-07 14:00","29.5","3.7","230","81","8","195"
"129","서산","2019-08-07 15:00","29.5","3","230","78","7","240"
"129","서산","2019-08-07 16:00","29.5","2.9","230","75","7","446"
"129","서산","2019-08-07 17:00","29.7","2.6","230","73","6","621"
"129","서산","2019-08-07 18:00","28.5","2.9","180","86","4","602"
"129","서산","2019-08-07 19:00","27.6","1.7","200","92","5","419"
"129","서산","2019-08-07 20:00","26.9","1.1","180","97","4","625"
"129","서산","2019-08-07 21:00","26.7","1.6","180","97","4","451"
"129","서산","2019-08-07 22:00","26.1","1.4","200","97","3","464"
"129","서산","2019-08-07 23:00","26","1.7","200","97","5","226"
"129","서산","2019-08-08 00:00","26","1.7","200","97","7","19"
"129","서산","2019-08-08 01:00","25.9","1.6","160","97","7","0"
"129","서산","2019-08-08 02:00","25.7","1.3","160","97","5","0"
